strategy_id,symbol,timeframe,stage_reached,status,error,counts_as_attempt,tradable,tradability_judged,spread_atr_ratio,spread_stop_share,tradability_reason,gate_passed,gate_signals,gate_best_net_points,gate_best_p_value,gate_verdict,expected_ambiguous_share,ambiguity_flag,run_id,bars,trades,net_pnl,final_equity,sharpe_per_trade,sharpe_annualized,mean_r,win_rate,max_drawdown_pct,p_value,ambiguous_share,band_money,signals,gate_rejected,gate_rejected_share,structural_rejected_share,discretionary_rejected_share,equity_rejected_share,gates_materially_altered,top_gate,top_gate_share,gate_warnings,spread_charged_median,spread_zero_share,spread_trustworthy,spread_measured_share,spread_assumed_bars,relaxed_trades,relaxed_net_pnl,relaxed_sharpe_per_trade,relaxed_verdict,permutation_p_value,permutation_kind,permutation_iterations
bollinger-mean-reversion,XAGUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.09745965302803648,0.04872982651401824,"spread is 9.7% of one ATR (13 of 133 points), 4.9% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,2390,24.69705935894885,0.3967122273399555,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +24.70 pt over 1187 observations, but p=0.397 (standard error 94.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.24721797948941743,True,,38517,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,XAGUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.047892780583584524,0.023946390291792262,"spread is 4.8% of one ATR (13 of 271 points), 2.4% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,609,402.8106168373548,0.05728177170443083,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +402.81 pt over 321 observations, but p=0.057 (standard error 254.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.25645295587010825,True,,10079,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,XAGUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.018251616491909286,0.009125808245954643,"spread is 1.8% of one ATR (13 of 712 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,104,1250.157337512183,0.2528009371882738,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +1250.16 pt over 67 observations, but p=0.253 (standard error 1867.7 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.29876543209876544,True,,1682,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,XAUEUR.r,H4,gate,stopped at gate zero,,True,True,True,0.010087175386279757,0.005043587693139878,"spread is 1.0% of one ATR (10 of 991 points), 0.5% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-21): for the earlier bars it is an assumption, not a measurement",False,445,1000.6919096422434,0.1273591763290014,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +1000.69 pt over 198 observations, but p=0.127 (standard error 876.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.13971742543171115,False,,8053,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,XAUEUR.r,D1,gate,stopped at gate zero,,True,True,True,0.0037239237659102654,0.0018619618829551327,"spread is 0.4% of one ATR (10 of 2685 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-20): for the earlier bars it is an assumption, not a measurement",False,79,2626.838291761149,0.3134401681212704,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +2626.84 pt over 54 observations, but p=0.313 (standard error 5372.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.12761020881670534,False,,1345,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,EURUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.0013375010023585125,0.0006687505011792563,"spread is 0.1% of one ATR (1 of 748 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-01): for the earlier bars it is an assumption, not a measurement",False,109,502.34511993382927,0.27398762822816547,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +502.35 pt over 48 observations, but p=0.274 (standard error 830.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.015384615384615384,False,,1732,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,GBPUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.018020655893110193,0.009010327946555097,"spread is 1.8% of one ATR (3 of 166 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,2158,20.11312299997155,0.251269216428043,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +20.11 pt over 1092 observations, but p=0.251 (standard error 30.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.055084382763642595,False,,32848,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,GBPUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.00859340881828639,0.004296704409143195,"spread is 0.9% of one ATR (3 of 349 points), 0.4% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,493,210.40268115335152,0.0979572741613689,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +210.40 pt over 239 observations, but p=0.098 (standard error 162.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.043378245152809726,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,GBPUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.0032331466889170043,0.0016165733444585021,"spread is 0.3% of one ATR (3 of 928 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,86,719.6535392088813,0.18525118991381773,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 60 bars with net +719.65 pt over 44 observations, but p=0.185 (standard error 795.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.015267175572519083,False,,1370,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,USDJPY.r,H1,gate,stopped at gate zero,,True,True,True,0.014470336124596027,0.007235168062298013,"spread is 1.4% of one ATR (3 of 207 points), 0.7% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,1992,18.317978700127668,0.33195049916859576,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +18.32 pt over 1056 observations, but p=0.332 (standard error 42.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.07032590051457975,False,,32849,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,USDJPY.r,H4,gate,stopped at gate zero,,True,True,True,0.006604612117296079,0.0033023060586480396,"spread is 0.7% of one ATR (3 of 454 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,455,18.308201287519637,0.4670519749296981,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 60 bars with net +18.31 pt over 191 observations, but p=0.467 (standard error 221.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.05607166556071666,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,USDCAD.r,H1,gate,stopped at gate zero,,True,True,True,0.03648764786316221,0.018243823931581107,"spread is 3.6% of one ATR (5 of 137 points), 1.8% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,2134,14.390776469550516,0.1389033508067139,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 15 bars with net +14.39 pt over 978 observations, but p=0.139 (standard error 13.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.05252784918594687,False,,32849,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,XTIUSD,H1,gate,stopped at gate zero,,True,True,True,0.07499984076297975,0.037499920381489873,"spread is 7.5% of one ATR (30 of 400 points), 3.7% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",False,2452,112.37266553133918,0.10270177991173846,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +112.37 pt over 1285 observations, but p=0.103 (standard error 88.7 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.10552127827875336,False,,38564,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,XTIUSD,H4,gate,stopped at gate zero,,True,True,True,0.03646448827569436,0.01823224413784718,"spread is 3.6% of one ATR (30 of 823 points), 1.8% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",False,589,442.588386442617,0.10266746227900281,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 60 bars with net +442.59 pt over 276 observations, but p=0.103 (standard error 348.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.09659902829379823,False,,10094,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,XBRUSD,H1,gate,stopped at gate zero,,True,True,True,0.07355337738489766,0.03677668869244883,"spread is 7.4% of one ATR (30 of 408 points), 3.7% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2020-02-28): for the earlier bars it is an assumption, not a measurement",False,2126,112.18638804736554,0.12013344310171736,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +112.19 pt over 1134 observations, but p=0.120 (standard error 95.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.09716099453359196,False,,35149,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,XBRUSD,D1,gate,stopped at gate zero,,True,True,True,0.014020380705156456,0.007010190352578228,"spread is 1.4% of one ATR (30 of 2140 points), 0.7% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,87,3917.8905222698004,0.09897337564658737,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +3917.89 pt over 38 observations, but p=0.099 (standard error 2988.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.06605504587155964,False,,1681,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
macd-signal,XAUUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.012728058057192923,0.006364029028596461,"spread is 1.3% of one ATR (7 of 550 points), 0.6% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,2950,164.33201506704597,0.2301553654624502,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +164.33 pt over 1472 observations, but p=0.230 (standard error 222.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.08559782608695653,False,,38510,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
macd-signal,XAUUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.006385539213631889,0.0031927696068159445,"spread is 0.6% of one ATR (7 of 1096 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,794,348.730342563008,0.26768669662179634,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +348.73 pt over 396 observations, but p=0.268 (standard error 562.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.0710172744721689,False,,10076,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
macd-signal,XAUUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.002362462220752431,0.0011812311103762156,"spread is 0.2% of one ATR (7 of 2963 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,129,4662.12773661342,0.1836224369980134,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +4662.13 pt over 61 observations, but p=0.184 (standard error 5131.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.06818181818181819,False,,1682,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
macd-signal,XAGUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.047892780583584524,0.023946390291792262,"spread is 4.8% of one ATR (13 of 271 points), 2.4% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,758,248.1927520665979,0.05998606837326159,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 30 bars with net +248.19 pt over 377 observations, but p=0.060 (standard error 159.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.16484607745779545,False,,10079,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
macd-signal,XAGUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.018251616491909286,0.009125808245954643,"spread is 1.8% of one ATR (13 of 712 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,127,463.0154254863312,0.1458538361920827,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 15 bars with net +463.02 pt over 63 observations, but p=0.146 (standard error 435.4 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.1292134831460674,False,,1682,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
macd-signal,XAUEUR.r,H1,gate,stopped at gate zero,,True,True,True,0.01997877587435218,0.00998938793717609,"spread is 2.0% of one ATR (10 of 501 points), 1.0% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-21): for the earlier bars it is an assumption, not a measurement",False,2347,179.44718845171386,0.05699644163321804,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 30 bars with net +179.45 pt over 1173 observations, but p=0.057 (standard error 113.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.07807215332581735,False,,30777,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
